,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
4097,Shxnnyy,16266,12939,1674,1224,37713511,6175,56,2898,936
4098,Phillyassassin87,23964,21729,2637,2125,68161764,9054,386,4762,1562
4099,yGunnxy,16268,13356,1945,1601,39671939,4435,669,3546,1127
4100,vMstic,32329,24577,4029,3045,87556568,10245,368,7074,2300
4101,Mehmxt74,21740,17683,2673,1864,53668663,9335,328,4537,1374
4102,opalev92,6311,4481,866,432,14757895,2560,349,1298,319
4103,UnxCondemned,16180,9690,1829,534,38338270,6256,100,2363,794
4104,CarmenCM13,31877,28424,4530,3490,90141807,10627,456,8020,2375
4105,yGunnxy,1504,1373,175,148,4105438,623,7,323,98
4106,F5_Guiibbs,46758,30547,5208,2346,106828759,17145,371,7554,2336
4107,Elgatitobonito56,2463,1769,309,150,6357073,867,15,459,143
4108,suirametlam,18134,15961,2156,1734,43601006,7586,321,3890,1246
4109,Figurelyy,12870,12420,1450,1237,35174832,5053,178,2687,876
4110,VAMPIER__MRTL,18509,16051,2128,1725,48373485,6247,316,3853,1154
4111,RiniSkillz,8794,7047,951,757,23907395,3151,105,1708,560
4112,zCrXsTals,30638,30568,3397,3044,81164118,11404,475,6441,2117
4113,IRezqoh,34350,18775,3133,2738,82377795,12254,424,5871,2020
4114,zivo18,5842,6710,988,858,15019541,2187,164,1846,489
4115,HE2OiN_,50297,34050,5031,3507,103499331,18574,1239,8538,2297
4116,Nerci_,17518,16072,2170,1861,46071003,6430,435,4031,1149
4117,DexdShxck,1199,710,130,70,3031479,499,17,200,62
4118,zDonFPS_,21929,19064,2108,1852,51839492,9093,425,3960,1269
4119,NoSnan,10403,9458,1288,1029,28347359,3867,303,2317,659
4120,Xtreme_507,14855,11030,1498,1217,35829766,5194,121,2715,899
4121,iWilly---,489,322,63,27,1219725,173,14,90,27
4122,Cooz-,10405,10153,1195,990,28073525,3910,37,2185,712
4123,Gethox,20306,15246,2228,1577,53832682,7958,139,3805,1198
4124,xXLeoLopesXx,875,594,104,75,2095743,300,9,179,50
4125,AdaMPoscaR6,20701,20661,2270,2004,53092186,8571,309,4274,1379
4126,Diniz-BNinjas,21247,17110,2586,1797,62989726,7203,532,4383,1431
4127,xS4ka7Cake,26760,16610,2584,1841,59580401,10568,373,4425,1509
4128,R6_GOD_JK_Vbucks,37560,28043,4554,3260,104960872,14336,644,7814,2299
4129,I-V3MpiRe,14734,10795,2051,1370,38585488,6280,208,3421,872
4130,nib5r,20252,16624,2444,1950,54146888,7613,291,4394,1274
4131,moneyover14-WAK,6837,6634,981,803,20574858,2319,114,1784,509
4132,Saugronu,11850,12206,1406,1147,35708997,4853,134,2553,800
4133,NjjKo-VPR,20853,22459,2363,2156,53079850,7381,565,4519,1428
4134,Claw,715,550,116,64,1822365,241,14,180,44
4135,TeyykoRV,21625,19724,2336,2168,53917852,7935,260,4504,1402
4136,ITrizeeH,6085,6103,771,649,17468422,1909,296,1420,406
4137,MuhanedAltakrity,20110,16827,2184,1802,53781899,8121,573,3986,1244
4138,HELL-_iQ,12648,9956,1491,1327,30180375,5086,170,2818,775
4139,ySiinxN-EU,29926,19608,3160,2480,75296676,13569,347,5640,1615
4140,MooNPhaSeGOD,35422,30192,3581,3184,93873399,14825,565,6765,2123
4141,Codeine-Stunna,15318,14257,1901,1589,37772843,5715,191,3490,1008
4142,Toxic_REINIER,16620,17760,2096,1763,44738448,6355,399,3859,1265
4143,jo2fly4u2002,8351,6626,936,708,23039924,2994,189,1644,504
4144,temp-763698,8351,6626,936,708,23039924,2994,189,1644,504
4145,lIbarz-,1541,1108,192,112,3671535,662,30,304,80
4146,ProphecyQ-,27246,14236,2414,1418,62384609,11345,348,3832,1225
4147,ySadamm_,9384,6394,1260,775,23123198,4107,47,2035,582
4148,miky220-,25263,19850,2558,2210,58106822,10235,393,4768,1400
4149,NEMESIS707,43390,31582,6651,3260,105955174,16444,659,9911,2987
4150,Czz-__gomao,3011,2470,330,251,6709118,1307,50,581,181
4151,JxxStiC,13988,9631,1356,775,34280933,5802,86,2131,682
4152,Zopgy,34623,33457,4270,3636,94924894,13817,696,7906,2575
4153,CqworKun,21078,16910,2535,1738,57596860,8768,318,4273,1382
4154,SEG-cachou,42004,36571,4417,3850,97399151,20055,759,8267,2424
4155,Rashidi_TNT,8490,7529,1364,1028,25041176,3136,93,2392,659
4156,iElIla-,9632,11055,1727,1363,32274515,2874,104,3090,909
4157,Vxqterr,34995,24077,3108,2615,80700095,13915,410,5723,1616
4158,zP-zProYT,405,212,56,11,946622,173,6,67,18
4159,maybeTed,23287,19924,2432,2282,54999528,10985,379,4714,1317
4160,adry_garcy,766,503,99,36,1852265,348,24,135,40
4161,valo-Slayzz,20793,19106,2271,2081,53748804,8286,314,4352,1287
4162,S_M_K_88,1710,1407,197,128,4495619,663,22,325,97
4163,ARGNTCS,18041,16051,1904,1628,41576051,5216,502,3532,1068
4164,Jamali__,10472,9476,1537,1089,30744728,3401,239,2626,810
4165,PfQt_Slayeur,22178,15838,2080,1781,54182937,8351,159,3861,1268
4166,BILLY-BOB_29,5020,4497,671,565,14222731,2297,58,1236,354
4167,Hocx_D4T,8281,7090,879,748,22804957,3221,71,1627,531
4168,ErCanelita_99,36380,28935,3554,3129,99486896,12676,1187,6683,2079
4169,The-Bolla27,19254,17819,3071,2121,60214385,7571,451,5192,1503
4170,i-3exyTwitch,692,483,101,42,1701439,263,9,143,41
4171,zEvandro__,18042,11958,2169,1244,39067655,5460,673,3413,891
4172,AiMzZ_ExO,16228,13209,1574,1374,43439078,5430,328,2948,905
4173,Ranked_PL,15125,10150,1824,1152,34996896,6367,227,2976,903
4174,MadK1NGsk1ll3D,21660,12534,1998,1255,46703310,8091,662,3253,1053
4175,CaIIMeJFK,12213,8809,1643,985,32583430,4279,323,2628,691
4176,MR_FRESCH_,1661,1102,207,128,4497729,649,15,335,99
4177,eKaesy,4189,4102,513,385,11580566,1530,23,898,297
4178,sinclair__14,18882,13331,2932,1178,49521186,6359,414,4110,1097
4179,M7md_Aim,6496,6749,929,750,19585407,2498,56,1679,497
4180,Tiempa_,21553,15552,2389,1876,56166751,8771,170,4265,1380
4181,Ranout-,1742,1510,204,167,4618814,742,24,371,110
4182,JustLuckyStrike,53190,34034,5573,2679,127649428,21162,844,8252,2598
4183,xjohnconnor97,25108,18202,3498,1938,74583262,9959,425,5436,1725
4184,iBozoEU,47270,31407,4767,2997,108050774,21284,630,7764,2347
4185,Hyxs_02,10675,10326,1339,1108,31719854,3625,166,2447,783
4186,zCrazyManoS__,28790,16274,2833,1802,70316534,10447,332,4635,1537
4187,LSTPie,2771,2194,295,198,6763801,1056,36,493,162
4188,notSazl,26276,27866,3781,3497,71553741,10827,810,7278,1978
4189,iSofy--,13567,18621,2159,2039,44436969,5422,681,4198,1310
4190,Xava_MvG,1660,1753,234,182,5004955,653,18,416,133
4191,TitanoTan,29697,28238,4315,2961,87426982,12857,501,7276,2169
4192,The_Pun_Guy321,9692,6594,1093,768,24736656,3494,248,1861,592
4193,Kanta_Slone,33867,31568,4105,3542,98509876,11122,311,7647,2504
4194,F_Arf_F,29707,23745,3341,2630,76464044,10578,834,5971,1991
4195,Leekz--,27329,19468,3212,2299,69991638,8516,437,5511,1737
4196,yDuarTz,22949,19661,2436,1896,54088142,8785,364,4332,1310
4197,DevilZ-_-MNK,46258,38980,5096,4651,111176877,20292,466,9747,2683
4198,J-raptors,38245,44997,5501,4330,133853365,12324,39,9831,3142
4199,ZeNo6s-,8560,7058,915,739,21061797,3118,101,1654,524
4200,ZeNo6s-,27546,23817,2984,2398,71793041,9462,715,5382,1710
4201,Zeus_curieux4444,20923,16149,2860,2309,55842619,6851,519,5169,1294
4202,MeliodasTiR-,10878,8282,1204,745,26098720,4501,93,1949,584
4203,NanoCham,14385,13354,1620,1560,35879727,5285,588,3180,957
4204,X-_SELAWE-,16567,12270,1989,1446,44215016,7512,183,3435,961
4205,PlKAPIKACHUUU__,6162,5423,603,537,15233970,2688,58,1140,374
4206,BaD-KrxchKxn,13248,11343,1348,1159,30269021,6345,168,2507,768
4207,yPedroM,20057,18054,2470,1892,57577650,8015,154,4362,1416
4208,taha80ak,17913,15446,2140,1647,47308848,6783,199,3787,1191
4209,D-waggg,4807,4264,702,458,11952020,1768,55,1160,328
4210,Emburial,21683,16832,2155,1803,51087292,6851,616,3958,1137
4211,Edwardx-SG,12202,16194,1971,1856,35100081,4539,174,3827,1101
4212,BruNimm,7537,7625,1069,855,20561347,2796,104,1924,522
4213,Neonjigsaw,933,666,107,54,2220041,347,12,161,46
4214,GuyBeIowMelsBad,10103,9673,1174,964,27124214,4045,145,2138,664
4215,ExXTreM_OG,24400,20345,2449,1917,57270618,11366,133,4366,1404
4216,psylucifer_,15703,15389,1993,1895,37569263,5597,555,3888,1041
4217,iiJxELITE9,51044,41111,5241,4535,128378715,16877,924,9776,3065
4218,LokYi-Yuki,24113,22089,3025,2620,64764795,9648,843,5645,1592
4219,SW5T-_-IR5Q,2827,2269,327,203,7131777,1156,41,530,163
4220,GlitchedSigs,23143,14147,3350,1368,53915219,9261,285,4719,1359
4221,GAME_OVAR_FAM,33758,30606,3718,3455,81771082,12416,826,7173,2268
4222,marvin_xRSFx_,17148,14404,1903,1593,45865951,7017,193,3496,1093
4223,Cesar_acT,4099,3186,432,344,9496106,1542,48,776,247
4224,Voodoo_Wolf01,2503,1677,254,174,6085561,920,36,428,132
4225,kaaZcouZ,9031,10071,1355,1302,23340775,3663,219,2657,683
4226,Trizeki,32052,25846,3172,2623,88470717,11352,489,5795,1883
4227,PreThunder,13681,12769,1574,1318,34358769,5772,200,2892,864
4228,KiIIswitch1414,11925,9567,1540,1089,28852465,4358,179,2629,748
4229,ONELKO,23719,22927,2816,2233,59231451,10221,604,5049,1626
4230,zIShqiptar,15686,14813,2586,1875,42295367,5924,172,4461,1120
4231,GrandmazBoyIII,21188,16673,2222,1639,50381848,8386,366,3861,1273
4232,DSG-Flexed,24042,18210,2463,2045,57082543,10260,547,4508,1368
4233,vKeaf,8083,6505,797,622,20388214,3038,56,1419,435
4234,UniQ_SiIence,930,718,159,55,2947718,322,25,214,61
4235,NxVxR-,9259,6192,920,568,19989812,3473,107,1488,442
4236,Divinity-VPR,38228,23481,5015,2762,86816187,12787,723,7777,2031
4237,temp-350989,24467,13002,2704,1464,53687096,8989,647,4168,1083
4238,FIastry,29273,23106,3606,2692,82195842,10873,475,6298,1964
4239,TwiSt-89,31161,30525,3989,3115,80890469,12081,708,7104,2173
4240,yPistoI,16155,9885,2168,1545,47390219,5543,63,3713,1048
4241,brgu,4658,4056,552,412,13303171,1896,63,964,311
4242,lolen-Style,2535,3452,488,403,8211528,723,77,891,253
4243,KuavoRegrets,21201,17504,2652,1475,54038961,10217,204,4127,1335
4244,moheb__,24236,18842,2410,1942,61611567,9790,380,4352,1432
4245,Mu3ath__88,1413,929,165,84,3754269,568,15,249,75
4246,souptehh,1068,595,136,62,2192580,378,21,198,49
4247,oAdham,428,163,41,13,787940,183,3,54,14
4248,Nemesis-R6YT,979,752,121,60,2434404,390,7,181,55
4249,QE-SE,12986,17471,1956,1933,42236889,4738,246,3889,1187
4250,Savage_Ksd,35541,29661,3913,3075,105071045,14990,287,6988,2218
4251,saud7743,8496,6252,981,673,20562411,3568,165,1654,514
4252,Mxtten_,11468,7389,1364,579,25373801,5608,254,1943,571
4253,TransMitter_MA,14189,13388,1960,1396,41237108,5181,100,3356,1051
4254,IramDeorum,21201,17504,2652,1475,54038961,10217,204,4127,1335
4255,Grosbiscuit_HD,1323,955,171,94,3160902,507,17,265,75
4256,Sniper-_XzX,18132,16183,2105,1707,49569929,6333,289,3812,1288
4257,Fleeworts,24173,22237,2514,2342,60064535,9445,381,4856,1498
4258,CrimmzEVO,14696,11677,1640,1301,39514396,6586,466,2941,956
4259,KTzMg_,41139,28296,4439,3578,89537760,14690,1480,8017,2160
4260,luxlp_BBB,34250,19583,4017,2385,88085673,12981,911,6402,1824
4261,DontPickMe-_-,6695,4404,947,412,16994178,2629,106,1359,383
4262,xWarrior-Mx,1090,708,162,24,3045111,373,14,186,55
4263,NyxJazz,17786,11335,1638,1170,38461127,7799,277,2808,902
4264,MIAMI-DOLFANS,23068,22281,2785,2379,62242018,8100,649,5164,1532
4265,Malificents,18742,14448,2242,1386,47852750,6718,191,3628,1161
4266,Wodwowcrik,16776,14571,2335,1943,44474006,5464,251,4278,1125
4267,lkwrl,25021,17893,2923,2012,63919249,10311,419,4935,1434
4268,TR_STOLZERTURKE2,30665,26212,3159,2631,74287158,12482,423,5790,1884
4269,SlamxdByJr-,67625,63472,7639,5770,202953894,24135,1651,13409,4356
4270,JAXONX27,18470,13191,2212,1328,46123337,6848,509,3540,993
4271,ZzStormz_,4451,3525,527,357,11216413,1367,74,884,271
4272,p_MhD-yF_q,4059,2971,594,268,11415078,1440,72,862,250
4273,sasi_pro240,17269,11021,1701,1103,42015967,5700,271,2804,872
4274,ceriMo_15,3498,2521,391,254,9814651,1311,42,645,210
4275,A1Beaulo,40989,36877,4910,4237,111698836,13190,486,9147,2888
4276,MatiiAndreesS,22806,13444,2092,1652,57884615,8063,158,3744,1253
4277,PrixVZy-,3718,3320,405,310,9671472,1685,44,715,219
4278,Mnkyr_,28623,22003,3621,2623,69735617,9189,829,6244,1845
4279,Noonzx,528,389,96,26,1507270,193,10,122,30
4280,vrBlessed-,3948,3471,460,312,9956134,1641,79,772,243
4281,Prsariyahiii,11224,10330,1668,1337,28423039,4008,242,3005,851
4282,DarkSplyce,13362,12508,1606,1405,35962465,4906,202,3011,859
4283,xSeiiiKo_EU,20138,15985,2144,1645,52895808,7073,311,3789,1242
4284,Nathanael_507pty,984,734,129,76,2952136,354,16,205,65
4285,M1uEnfield,22838,16557,2351,1877,56171193,9003,249,4228,1346
4286,lucaspovoas,3608,2145,395,130,8527592,1421,31,525,174
4287,PickMeUpDoc,38130,30337,3993,3437,90004479,13542,487,7430,2232
4288,Manu-_-1305,2849,2576,324,263,6646669,1153,43,587,174
4289,IM-SoloBeast,38186,34541,4280,3068,101782987,16528,365,7348,2434
4290,iam_nlxV,15698,17259,2102,2045,42239483,5987,801,4147,1173
4291,WESTSIDEONMYKIDS,617,530,102,37,1907020,242,8,139,43
4292,z_Simplexx-,14849,14669,1760,1555,38254574,5619,378,3315,946
4293,byNeon_HD,15355,14018,1638,1398,40434191,6893,181,3036,963
4294,ildebez,13930,12516,1941,1303,37393118,5166,137,3244,958
4295,G2_Skittlz,29237,24634,2947,2539,68983236,11856,605,5486,1687
4296,xGODZ-BUGATTIx,8172,7708,1145,991,20833315,3165,217,2136,590
4297,SorrySquire,1196,649,133,44,2640964,488,6,177,54
4298,XxIchKillDuTotxX,7834,7837,940,820,22463743,2958,205,1760,541
4299,EsotericEcho,16869,16682,2565,2122,46220471,6327,330,4687,1175
4300,i_need_one_peek,8754,6982,944,664,20724091,3000,177,1608,499
4301,SeeqXololo,8301,6237,1090,625,18099142,2499,363,1715,474
4302,Seidendaq,15763,11743,1669,1243,36298533,5776,293,2912,914
4303,ChercheTeamDiams,10414,9932,1581,1394,23529123,3702,505,2975,645
4304,yMakka,7215,6471,862,645,20531745,2698,76,1507,465
4305,isaac_official,33847,32834,3507,3307,87614836,11244,1322,6814,2139
4306,kouzeira,4885,3846,511,388,12466598,1748,30,899,284
4307,FrexZ_imTony,32679,26132,3902,2908,77716089,13910,741,6810,2104
4308,GinoBD600,12094,11113,1454,1264,34006626,4663,104,2718,782
4309,xxDimeloCuzz,18213,16811,2323,1702,45405047,7889,325,4025,1156
4310,EsotericEcho,26122,23574,2994,2423,69125284,11174,498,5417,1669
4311,GetRektNoob10,27687,20835,3937,2239,68920948,10685,398,6176,1671
4312,TofIex,10131,8363,1175,875,25112258,3982,103,2050,659
4313,SIainly,35617,33007,4329,3740,88916115,12221,353,8069,2527
4314,Om_Toilet_Om,24392,16395,3019,1739,57641814,10094,252,4758,1517
4315,Games4_331,20169,17417,2573,1774,52090542,9293,151,4347,1369
4316,StillBryan,14653,13416,1636,1344,39119367,5996,270,2980,957
4317,Kaiser_VYW,25129,21342,2746,2107,64504231,10889,395,4853,1541
4318,Limitzbtw,17780,14318,2037,1669,40658566,7028,321,3706,1023
4319,Tomczak_,36837,32247,4066,3420,99082808,15092,814,7486,2290
4320,GrEyG0Se--,5713,4234,864,457,15287596,2269,118,1321,405
4321,Yubzer,9080,9640,1617,1185,27708624,3310,184,2802,775
4322,June-DaBoss1,22968,20316,2469,1934,61855147,8599,448,4403,1369
4323,Nimfyy,28151,24275,3557,2366,69359173,9945,413,5923,1906
4324,Toxsico-,6149,5845,689,588,16284375,2866,32,1277,435
4325,SirSloppyShots,12221,9790,1775,1098,34395383,4877,200,2873,830
4326,ooVICTOR08oo,21213,20929,2639,2373,58504630,8663,533,5012,1508
4327,SneakIPeek,24071,14218,3750,1005,56768766,10487,282,4755,1573
4328,Muhlote,44381,36556,4340,3866,113118339,14833,1822,8206,2542
4329,PhatSion,17460,13725,1942,1397,44075841,6457,257,3339,980
4330,jxpei,18624,14580,2071,1491,50929170,6374,124,3562,1122
4331,ElxEnigma-,3977,2617,387,223,8786320,1502,92,610,194
4332,lupomanarro18,3044,2580,363,223,8254837,1398,40,586,188
4333,Hi-I-Like-Acog,33290,27056,3732,2933,85706622,13186,476,6665,1945
4334,JReyes0504,3466,2316,364,205,8203106,1246,51,569,174
4335,Kief-Jayz,17756,14376,2245,1477,48438668,7417,160,3722,1153
4336,DvTy_BlackOuT_-,5141,4092,565,413,13373392,1933,56,978,315
4337,fool-_Q8,22478,15735,2919,1442,55911661,8863,207,4361,1214
4338,WixkedWitDaStix,764,503,114,34,1947273,271,1,148,42
4339,MaGiik74,18057,15811,2109,1556,48917235,6580,348,3665,1097
4340,DeathStroke_JK,20254,16033,2347,1761,47170412,7484,569,4108,1214
4341,SaberXFateSryNot,14825,15525,2002,1768,41326571,4765,294,3770,1126
4342,R-X-V-E-N,1833,1278,217,102,4811116,722,7,319,100
4343,ejcee,14699,11382,1713,1190,36955125,5504,319,2903,868
4344,XxKeVinCSxX,10349,10992,1453,1187,32231906,3664,218,2640,853
4345,FzHo-,34028,17133,4484,1964,74801231,12571,259,6448,1795
4346,w-GoD-,11459,11805,1832,1397,39303420,4658,101,3229,1033
4347,HitagiCrab_,18846,15800,2475,1986,43553992,6067,491,4461,1226
4348,Mefdo_LaDew,677,412,101,33,1685989,268,12,134,35
4349,NPT_durum,41071,34338,4481,3980,110299528,16146,397,8461,2560
4350,Ninjablader13,14825,15525,2002,1768,41326571,4765,294,3770,1126
4351,NotCxlxbro--,19568,18713,2162,1979,52751521,7766,420,4141,1333
4352,king_slayer485,1248,817,148,72,2822612,544,38,220,62
4353,DesiMacie-,36150,32033,4587,3610,93224068,10950,499,8197,2649
4354,NoAimBOTButSkill,14551,9852,1863,1254,37781527,5290,314,3117,835
4355,iLxquii-,1833,1278,217,102,4811116,722,7,319,100
4356,BlameYezi,26805,15783,3208,1837,64092980,9867,427,5045,1358
4357,alirezafar1972,8443,9246,1372,1302,24853274,2464,251,2674,681
4358,WackAim,5141,4092,565,413,13373392,1933,56,978,315
4359,Zarb-_-devil,764,503,114,34,1947273,271,1,148,42
4360,Positjve,34998,31642,3727,3137,94148725,12671,574,6864,2256
4361,vDXMxS0-_-,9211,8868,1247,987,26582410,3579,161,2234,681
4362,AROUF-_-PARTOUT,17947,20367,2409,1947,49611913,7384,160,4356,1341
4363,iKraiss,3650,2976,430,288,9250298,1467,46,718,225
4364,SawdBot,23812,16714,2366,1947,60470605,10032,390,4313,1358
4365,Sxthz_,6225,5324,811,475,16561784,2641,126,1286,406
4366,vivicius13,28477,22748,3152,2478,75136245,11265,661,5630,1639
4367,MrLenkradAim,23511,18182,2994,1920,53052931,8995,335,4914,1381
4368,BreezyKnives,32997,27361,3675,2563,87296663,14186,254,6238,1976
4369,Mxhmud-,11086,8113,1569,914,28414617,4471,182,2483,673
4370,TheWarRhino,11200,6635,1651,556,32535595,4544,240,2211,742
4371,MapleCountry_,26151,23127,3336,2556,73703229,10576,467,5892,1673
4372,TraaqVs,34690,21215,3788,2643,75179536,13774,613,6431,1733
4373,svritee-,23749,18419,2409,2001,56283012,10132,418,4410,1340
4374,IQ-_-meda,14788,10697,1595,1220,39039323,5714,320,2815,943
4375,LuciferFS,19403,17909,2258,1961,52916365,6866,599,4219,1272
4376,SantaElite,23106,16476,2934,1833,52906786,8713,503,4767,1279
4377,SaltyRockGaming,13086,10947,1395,1076,35784572,5375,251,2471,771
4378,Angelg1907,4866,4907,654,564,13669713,1561,41,1218,378
4379,jKMatty10Kj,3891,2893,426,252,9962245,1533,48,678,209
4380,prophxtz-,14777,14008,1793,1526,41723812,5351,215,3319,942
4381,Saephanh-,22371,17201,2537,1951,59050382,8523,624,4488,1417
4382,FarhadMn98,26659,19588,2527,1875,62439814,10012,407,4402,1381
4383,nvyXim,7142,5486,830,710,19590528,2487,195,1540,470
4384,VIPER-X117,16998,13504,2645,1404,47862926,6071,128,4049,1412
4385,xKurutta,2919,1935,310,165,7037134,1065,51,475,142
4386,Mitchx-YT,5300,4640,558,468,14220404,1863,144,1026,325
4387,KnavishGod,11202,10595,1458,987,31392014,3983,97,2445,758
4388,xEn3myEU,59591,31728,4872,3961,128860568,25968,319,8833,2782
4389,ExagerXande-,8740,7174,1023,777,24163469,3540,98,1800,564
4390,vShero_-,14478,14779,1857,1309,41958933,6148,246,3166,1019
4391,RAMOS-J5R2,2079,1158,228,104,4860726,815,10,332,108
4392,SouGoleyro,6203,4628,689,455,15081426,2051,76,1144,350
4393,W1nTeRSoLdIeR-_,19081,16871,1992,1763,50793426,6919,299,3755,1221
4394,BausteII,27056,22636,2948,2467,74234357,10735,378,5415,1574
4395,Arryz--,21194,15959,2917,2027,49804734,9026,424,4944,1265
4396,the-big-boss-dz-,8752,7773,995,760,24747522,3123,49,1755,570
4397,SPIKEJONES12,44932,32668,4645,2950,111034887,23445,383,7595,2429
4398,ChapRonRouGe,27079,25766,2935,2518,67448912,10487,158,5453,1779
4399,ChopzAVN,19579,17312,2861,2236,49360331,7887,134,5097,1430
4400,LeGiioD-FlameZ,44459,29985,4415,3349,102397818,16329,655,7764,2599
4401,icecoldkiller32,6050,5506,704,587,15973288,2186,81,1291,427
4402,SALIN__,7875,6076,884,687,19603499,3226,81,1571,462
4403,the_hateful15,5035,4107,528,332,13142553,2300,164,860,272
4404,Warum_Flo,25856,26939,3290,2670,61538842,9655,342,5960,1689
4405,thereal1919,9366,5196,1269,585,20016738,3170,145,1854,477
4406,SPIKEJONES12,12380,10466,1430,1223,35460339,4337,203,2653,814
4407,Siick_RuFFo,17958,13012,2509,1949,47463002,4713,374,4458,1133
4408,x_ImJustTooGuud,13838,10322,2050,1201,33218272,4949,473,3251,893
4409,KingRandii,22888,17458,3185,1765,65026631,9167,260,4950,1495
4410,sebaz530,15790,11670,1938,1254,42207042,6206,72,3192,991
4411,ChapRonRouGe,29196,24585,3325,2460,78167969,10422,454,5785,1917
4412,elchile_relleno,13051,12635,1860,1341,39581394,5900,149,3201,921
4413,Mahdi_Rx,17455,16492,2164,1862,46427981,7035,576,4026,1188
4414,SouGoleyro,22036,19979,2249,1986,54474099,10260,555,4235,1367
4415,BausteII,10796,7970,1462,847,27424204,3916,144,2309,653
4416,qDekuu,16135,15632,1891,1669,41205802,5907,168,3560,1120
4417,McBrearty2000,3814,2128,328,200,8107072,1497,79,528,171
4418,AminoGX,7464,6370,1064,806,22380043,2335,78,1870,532
4419,Venom-_YS,34135,27883,4147,3112,93311744,14157,367,7259,2122
4420,Moneymoneyman12,1083,564,108,48,2524435,418,9,156,49
4421,temp-629787,16734,12744,1991,1575,44345413,5393,132,3566,1043
4422,aIoxide,18745,11633,2272,1381,41559672,7414,97,3653,993
4423,itz_Sojid,24207,20265,2538,2258,62628193,9419,252,4796,1548
4424,AJMKI,22658,17966,2829,1867,60334673,8149,448,4696,1502
4425,CIarrke,9261,6798,1098,652,23558671,4235,104,1750,558
4426,Fabdra-,14737,10905,1944,1248,32579117,6147,262,3192,843
4427,zBurn-it-Down-,1414,623,153,66,3443781,542,16,219,68
